issued_year,issn,articles,oa,scopus_asjc_code_sub_subject_area,scopus_sub_subject_area,percentile,snip,sjr,top_level_code,description,subject_area
2018,0306-2619,1821,137,2308,"Management, Monitoring, Policy and Law",99,2.865,3.607,23,Environmental Science,Physical Sciences
2018,0306-4549,655,11,2104,Nuclear Energy and Engineering,69,1.271,0.918,21,Energy,Physical Sciences
2018,0306-4603,418,7,2738,Psychiatry and Mental Health,82,1.336,1.558,27,Medicine,Health Sciences
2018,0306-4603,418,7,3203,Clinical Psychology,87,1.336,1.558,32,Psychology,Social Sciences
2018,0306-4603,418,7,2701,Medicine (miscellaneous),75,1.336,1.558,27,Medicine,Health Sciences
2018,0306-4603,418,7,3005,Toxicology,67,1.336,1.558,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2018,0307-904X,512,5,2611,Modeling and Simulation,93,1.752,0.957,26,Mathematics,Physical Sciences
2018,0307-904X,512,5,2604,Applied Mathematics,96,1.752,0.957,26,Mathematics,Physical Sciences
2018,0360-1323,590,39,2205,Civil and Structural Engineering,96,2.604,1.871,22,Engineering,Physical Sciences
2018,0360-1323,590,39,3305,"Geography, Planning and Development",98,2.604,1.871,33,Social Sciences,Social Sciences
2018,0360-1323,590,39,2305,Environmental Engineering,92,2.604,1.871,23,Environmental Science,Physical Sciences
2018,0360-1323,590,39,2215,Building and Construction,95,2.604,1.871,22,Engineering,Physical Sciences
2018,0360-3199,2244,27,2102,Energy Engineering and Power Technology,90,1.377,1.141,21,Energy,Physical Sciences
2018,0360-3199,2244,27,2103,Fuel Technology,87,1.377,1.141,21,Energy,Physical Sciences
2018,0360-3199,2244,27,3104,Condensed Matter Physics,92,1.377,1.141,31,Physics and Astronomy,Physical Sciences
2018,0360-3199,2244,27,2105,"Renewable Energy, Sustainability and the Environment",84,1.377,1.141,21,Energy,Physical Sciences
2018,0360-5442,2196,50,2611,Modeling and Simulation,98,2.012,2.166,26,Mathematics,Physical Sciences
2018,0360-5442,2196,50,2209,Industrial and Manufacturing Engineering,96,2.012,2.166,22,Engineering,Physical Sciences
2018,0360-5442,2196,50,2210,Mechanical Engineering,96,2.012,2.166,22,Engineering,Physical Sciences
2018,0360-5442,2196,50,2205,Civil and Structural Engineering,98,2.012,2.166,22,Engineering,Physical Sciences
2018,0360-5442,2196,50,2105,"Renewable Energy, Sustainability and the Environment",88,2.012,2.166,21,Energy,Physical Sciences
2018,0360-5442,2196,50,2310,Pollution,92,2.012,2.166,23,Environmental Science,Physical Sciences
2018,0360-5442,2196,50,2215,Building and Construction,97,2.012,2.166,22,Engineering,Physical Sciences
2018,0360-5442,2196,50,2100,General Energy,94,2.012,2.166,21,Energy,Physical Sciences
2018,0360-5442,2196,50,2308,"Management, Monitoring, Policy and Law",98,2.012,2.166,23,Environmental Science,Physical Sciences
2018,0360-5442,2196,50,2102,Energy Engineering and Power Technology,95,2.012,2.166,21,Energy,Physical Sciences
2018,0360-5442,2196,50,2103,Fuel Technology,93,2.012,2.166,21,Energy,Physical Sciences
2018,0360-5442,2196,50,2208,Electrical and Electronic Engineering,92,2.012,2.166,22,Engineering,Physical Sciences
2018,0363-5023,315,1,2732,Orthopedics and Sports Medicine,64,1.641,1.258,27,Medicine,Health Sciences
2018,0363-5023,315,1,2746,Surgery,70,1.641,1.258,27,Medicine,Health Sciences
2018,0375-6505,153,11,1907,Geology,93,1.798,1.404,19,Earth and Planetary Sciences,Physical Sciences
2018,0375-6505,153,11,1909,Geotechnical Engineering and Engineering Geology,94,1.798,1.404,19,Earth and Planetary Sciences,Physical Sciences
2018,0375-6505,153,11,2105,"Renewable Energy, Sustainability and the Environment",81,1.798,1.404,21,Energy,Physical Sciences
2018,0377-0427,577,6,2605,Computational Mathematics,76,1.529,0.87,26,Mathematics,Physical Sciences
2018,0377-0427,577,6,2604,Applied Mathematics,80,1.529,0.87,26,Mathematics,Physical Sciences
2018,0377-2217,706,27,1802,Information Systems and Management,90,2.875,2.364,18,Decision Sciences,Social Sciences
2018,0377-2217,706,27,2611,Modeling and Simulation,97,2.875,2.364,26,Mathematics,Physical Sciences
2018,0377-2217,706,27,1700,General Computer Science,95,2.875,2.364,17,Computer Science,Physical Sciences
2018,0377-2217,706,27,1803,Management Science and Operations Research,95,2.875,2.364,18,Decision Sciences,Social Sciences
2018,0378-1119,1035,11,1311,Genetics,60,0.93,0.898,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0378-1135,331,16,2404,Microbiology,60,1.199,1.138,24,Immunology and Microbiology,Life Sciences
2018,0378-1135,331,16,3400,General Veterinary,96,1.199,1.138,34,Veterinary,Health Sciences
2018,0378-4274,373,22,3005,Toxicology,76,0.98,0.928,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2018,0378-4371,1592,9,2613,Statistics and Probability,91,1.194,0.712,26,Mathematics,Physical Sciences
2018,0378-4371,1592,9,3104,Condensed Matter Physics,73,1.194,0.712,31,Physics and Astronomy,Physical Sciences
2018,0378-7788,842,33,2210,Mechanical Engineering,96,2.334,2.061,22,Engineering,Physical Sciences
2018,0378-7788,842,33,2205,Civil and Structural Engineering,98,2.334,2.061,22,Engineering,Physical Sciences
2018,0378-7788,842,33,2208,Electrical and Electronic Engineering,92,2.334,2.061,22,Engineering,Physical Sciences
2018,0378-7788,842,33,2215,Building and Construction,98,2.334,2.061,22,Engineering,Physical Sciences
2018,0378-7796,380,7,2102,Energy Engineering and Power Technology,88,1.372,1.042,21,Energy,Physical Sciences
2018,0378-7796,380,7,2208,Electrical and Electronic Engineering,87,1.372,1.042,22,Engineering,Physical Sciences
2018,0723-2020,72,7,2404,Microbiology,73,1.014,1.134,24,Immunology and Microbiology,Life Sciences
2018,0723-2020,72,7,1105,"Ecology, Evolution, Behavior and Systematics",88,1.014,1.134,11,Agricultural and Biological Sciences,Life Sciences
2018,0723-2020,72,7,2402,Applied Microbiology and Biotechnology,75,1.014,1.134,24,Immunology and Microbiology,Life Sciences
2018,0731-7085,731,10,1602,Analytical Chemistry,79,1.171,0.795,16,Chemistry,Physical Sciences
2018,0731-7085,731,10,1607,Spectroscopy,80,1.171,0.795,16,Chemistry,Physical Sciences
2018,0731-7085,731,10,3002,Drug Discovery,73,1.171,0.795,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2018,0731-7085,731,10,1308,Clinical Biochemistry,76,1.171,0.795,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0731-7085,731,10,3003,Pharmaceutical Science,81,1.171,0.795,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2018,0733-5210,218,5,1106,Food Science,84,1.462,1.091,11,Agricultural and Biological Sciences,Life Sciences
2018,0733-5210,218,5,1303,Biochemistry,63,1.462,1.091,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0734-9750,150,9,1305,Biotechnology,98,3.141,2.786,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0734-9750,150,9,2402,Applied Microbiology and Biotechnology,97,3.141,2.786,24,Immunology and Microbiology,Life Sciences
2018,0734-9750,150,9,1502,Bioengineering,96,3.141,2.786,15,Chemical Engineering,Physical Sciences
2018,0742-051X,210,7,3304,Education,95,2.638,1.803,33,Social Sciences,Social Sciences
2018,0743-7315,212,1,1702,Artificial Intelligence,66,1.433,0.525,17,Computer Science,Physical Sciences
2018,0743-7315,212,1,2614,Theoretical Computer Science,79,1.433,0.525,26,Mathematics,Physical Sciences
2018,0743-7315,212,1,1705,Computer Networks and Communications,78,1.433,0.525,17,Computer Science,Physical Sciences
2018,0743-7315,212,1,1708,Hardware and Architecture,75,1.433,0.525,17,Computer Science,Physical Sciences
2018,0743-7315,212,1,1712,Software,69,1.433,0.525,17,Computer Science,Physical Sciences
2018,0748-7983,672,5,2746,Surgery,94,1.575,1.389,27,Medicine,Health Sciences
2018,0748-7983,672,5,2730,Oncology,74,1.575,1.389,27,Medicine,Health Sciences
2018,0749-5978,54,4,1407,Organizational Behavior and Human Resource Management,88,2.238,2.722,14,"Business, Management and Accounting",Social Sciences
2018,0749-5978,54,4,3202,Applied Psychology,87,2.238,2.722,32,Psychology,Social Sciences
2018,0761-8425,801,0,2740,Pulmonary and Respiratory Medicine,19,0.249,0.202,27,Medicine,Health Sciences
2018,0828-282X,418,9,2705,Cardiology and Cardiovascular Medicine,86,1.291,1.705,27,Medicine,Health Sciences
2018,0885-2006,101,4,3304,Education,94,2.508,1.792,33,Social Sciences,Social Sciences
2018,0885-2006,101,4,3204,Developmental and Educational Psychology,85,2.508,1.792,32,Psychology,Social Sciences
2018,0885-2006,101,4,3312,Sociology and Political Science,93,2.508,1.792,33,Social Sciences,Social Sciences
2018,0886-3350,413,6,2809,Sensory Systems,61,1.555,1.255,28,Neuroscience,Life Sciences
2018,0886-3350,413,6,2746,Surgery,85,1.555,1.255,27,Medicine,Health Sciences
2018,0886-3350,413,6,2731,Ophthalmology,81,1.555,1.255,27,Medicine,Health Sciences
2018,0888-3270,591,19,1706,Computer Science Applications,95,3.347,2.191,17,Computer Science,Physical Sciences
2018,0888-3270,591,19,1711,Signal Processing,90,3.347,2.191,17,Computer Science,Physical Sciences
2018,0888-3270,591,19,2210,Mechanical Engineering,96,3.347,2.191,22,Engineering,Physical Sciences
2018,0888-3270,591,19,2205,Civil and Structural Engineering,98,3.347,2.191,22,Engineering,Physical Sciences
2018,0888-3270,591,19,2202,Aerospace Engineering,98,3.347,2.191,22,Engineering,Physical Sciences
2018,0888-3270,591,19,2207,Control and Systems Engineering,95,3.347,2.191,22,Engineering,Physical Sciences
2018,0888-613X,154,0,2604,Applied Mathematics,92,1.482,0.8,26,Mathematics,Physical Sciences
2018,0888-613X,154,0,1712,Software,75,1.482,0.8,17,Computer Science,Physical Sciences
2018,0888-613X,154,0,1702,Artificial Intelligence,73,1.482,0.8,17,Computer Science,Physical Sciences
2018,0888-613X,154,0,2614,Theoretical Computer Science,84,1.482,0.8,26,Mathematics,Physical Sciences
2018,0889-5406,333,1,3505,Orthodontics,88,1.716,1.136,35,Dentistry,Health Sciences
2018,0890-5096,683,9,2746,Surgery,52,0.834,0.598,27,Medicine,Health Sciences
2018,0890-5096,683,9,2705,Cardiology and Cardiovascular Medicine,37,0.834,0.598,27,Medicine,Health Sciences
2018,0892-6875,373,7,1600,General Chemistry,81,2.014,0.905,16,Chemistry,Physical Sciences
2018,0892-6875,373,7,2207,Control and Systems Engineering,77,2.014,0.905,22,Engineering,Physical Sciences
2018,0892-6875,373,7,2210,Mechanical Engineering,87,2.014,0.905,22,Engineering,Physical Sciences
2018,0892-6875,373,7,1909,Geotechnical Engineering and Engineering Geology,88,2.014,0.905,19,Earth and Planetary Sciences,Physical Sciences
2018,0894-1130,124,0,3612,"Physical Therapy, Sports Therapy and Rehabilitation",67,1.479,0.756,36,Health Professions,Health Sciences
2018,0894-1130,124,0,2742,Rehabilitation,64,1.479,0.756,27,Medicine,Health Sciences
2018,0920-5489,71,3,3308,Law,98,1.879,0.662,33,Social Sciences,Social Sciences
2018,0920-5489,71,3,1712,Software,82,1.879,0.662,17,Computer Science,Physical Sciences
2018,0920-5489,71,3,1708,Hardware and Architecture,86,1.879,0.662,17,Computer Science,Physical Sciences
2018,0920-5861,629,8,1503,Catalysis,81,1.435,1.328,15,Chemical Engineering,Physical Sciences
2018,0920-5861,629,8,1600,General Chemistry,90,1.435,1.328,16,Chemistry,Physical Sciences
2018,0920-9964,700,34,2738,Psychiatry and Mental Health,88,1.31,1.796,27,Medicine,Health Sciences
2018,0920-9964,700,34,2803,Biological Psychiatry,64,1.31,1.796,28,Neuroscience,Life Sciences
2018,0921-5093,1381,8,2210,Mechanical Engineering,94,2.158,1.7,22,Engineering,Physical Sciences
2018,0921-5093,1381,8,2211,Mechanics of Materials,94,2.158,1.7,22,Engineering,Physical Sciences
2018,0921-5093,1381,8,2500,General Materials Science,87,2.158,1.7,25,Materials Science,Physical Sciences
2018,0921-5093,1381,8,3104,Condensed Matter Physics,92,2.158,1.7,31,Physics and Astronomy,Physical Sciences
2018,0921-8009,395,33,2002,Economics and Econometrics,93,1.857,1.719,20,"Economics, Econometrics and Finance",Social Sciences
2018,0921-8009,395,33,2300,General Environmental Science,88,1.857,1.719,23,Environmental Science,Physical Sciences
2018,0921-8831,382,9,1500,General Chemical Engineering,87,1.432,0.802,15,Chemical Engineering,Physical Sciences
2018,0921-8831,382,9,2211,Mechanics of Materials,87,1.432,0.802,22,Engineering,Physical Sciences
2018,0924-4247,643,6,3105,Instrumentation,89,1.346,0.712,31,Physics and Astronomy,Physical Sciences
2018,0924-4247,643,6,2506,Metals and Alloys,85,1.346,0.712,25,Materials Science,Physical Sciences
2018,0924-4247,643,6,2504,"Electronic, Optical and Magnetic Materials",77,1.346,0.712,25,Materials Science,Physical Sciences
2018,0924-4247,643,6,2208,Electrical and Electronic Engineering,79,1.346,0.712,22,Engineering,Physical Sciences
2018,0924-4247,643,6,3104,Condensed Matter Physics,80,1.346,0.712,31,Physics and Astronomy,Physical Sciences
2018,0924-4247,643,6,2508,"Surfaces, Coatings and Films",82,1.346,0.712,25,Materials Science,Physical Sciences
2018,0925-2312,1323,13,2805,Cognitive Neuroscience,94,2.044,1.178,28,Neuroscience,Life Sciences
2018,0925-2312,1323,13,1702,Artificial Intelligence,90,2.044,1.178,17,Computer Science,Physical Sciences
2018,0925-2312,1323,13,1706,Computer Science Applications,93,2.044,1.178,17,Computer Science,Physical Sciences
2018,0925-4005,2658,24,2504,"Electronic, Optical and Magnetic Materials",94,1.521,1.625,25,Materials Science,Physical Sciences
2018,0925-4005,2658,24,2505,Materials Chemistry,96,1.521,1.625,25,Materials Science,Physical Sciences
2018,0925-4005,2658,24,3105,Instrumentation,98,1.521,1.625,31,Physics and Astronomy,Physical Sciences
2018,0925-4005,2658,24,2208,Electrical and Electronic Engineering,95,1.521,1.625,22,Engineering,Physical Sciences
2018,0925-4005,2658,24,3104,Condensed Matter Physics,95,1.521,1.625,31,Physics and Astronomy,Physical Sciences
2018,0925-4005,2658,24,2506,Metals and Alloys,97,1.521,1.625,25,Materials Science,Physical Sciences
2018,0925-4005,2658,24,2508,"Surfaces, Coatings and Films",96,1.521,1.625,25,Materials Science,Physical Sciences
2018,0925-8388,3878,12,2506,Metals and Alloys,91,1.468,1.055,25,Materials Science,Physical Sciences
2018,0925-8388,3878,12,2210,Mechanical Engineering,93,1.468,1.055,22,Engineering,Physical Sciences
2018,0925-8388,3878,12,2211,Mechanics of Materials,92,1.468,1.055,22,Engineering,Physical Sciences
2018,0925-8388,3878,12,2505,Materials Chemistry,92,1.468,1.055,25,Materials Science,Physical Sciences
2018,0926-3373,1044,38,1503,Catalysis,99,2.823,4.217,15,Chemical Engineering,Physical Sciences
2018,0926-3373,1044,38,2300,General Environmental Science,99,2.823,4.217,23,Environmental Science,Physical Sciences
2018,0926-3373,1044,38,1508,Process Chemistry and Technology,99,2.823,4.217,15,Chemical Engineering,Physical Sciences
2018,0926-5805,312,9,2207,Control and Systems Engineering,93,2.681,1.69,22,Engineering,Physical Sciences
2018,0926-5805,312,9,2215,Building and Construction,97,2.681,1.69,22,Engineering,Physical Sciences
2018,0926-5805,312,9,2205,Civil and Structural Engineering,97,2.681,1.69,22,Engineering,Physical Sciences
2018,0926-6690,973,6,1102,Agronomy and Crop Science,94,1.678,0.961,11,Agricultural and Biological Sciences,Life Sciences
2018,0926-860X,466,12,1503,Catalysis,72,1.34,1.163,15,Chemical Engineering,Physical Sciences
2018,0926-860X,466,12,1508,Process Chemistry and Technology,90,1.34,1.163,15,Chemical Engineering,Physical Sciences
2018,0926-9851,291,5,1908,Geophysics,71,1.225,0.781,19,Earth and Planetary Sciences,Physical Sciences
2018,0927-0248,576,22,2105,"Renewable Energy, Sustainability and the Environment",91,1.799,1.827,21,Energy,Physical Sciences
2018,0927-0248,576,22,2508,"Surfaces, Coatings and Films",95,1.799,1.827,25,Materials Science,Physical Sciences
2018,0927-0248,576,22,2504,"Electronic, Optical and Magnetic Materials",93,1.799,1.827,25,Materials Science,Physical Sciences
2018,0927-7765,735,6,1606,Physical and Theoretical Chemistry,84,1.095,0.929,16,Chemistry,Physical Sciences
2018,0927-7765,735,6,1305,Biotechnology,84,1.095,0.929,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0927-7765,735,6,1505,Colloid and Surface Chemistry,70,1.095,0.929,15,Chemical Engineering,Physical Sciences
2018,0927-7765,735,6,3110,Surfaces and Interfaces,83,1.095,0.929,31,Physics and Astronomy,Physical Sciences
2018,0928-4931,625,5,2500,General Materials Science,90,1.529,1.149,25,Materials Science,Physical Sciences
2018,0928-4931,625,5,2210,Mechanical Engineering,96,1.529,1.149,22,Engineering,Physical Sciences
2018,0928-4931,625,5,2211,Mechanics of Materials,95,1.529,1.149,22,Engineering,Physical Sciences
2018,0928-4931,625,5,3104,Condensed Matter Physics,95,1.529,1.149,31,Physics and Astronomy,Physical Sciences
2018,0939-6411,359,20,1305,Biotechnology,88,1.353,1.059,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0939-6411,359,20,3003,Pharmaceutical Science,93,1.353,1.059,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2018,0946-672X,245,12,1313,Molecular Medicine,53,1.16,0.703,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0946-672X,245,12,1604,Inorganic Chemistry,78,1.16,0.703,16,Chemistry,Physical Sciences
2018,0946-672X,245,12,1303,Biochemistry,60,1.16,0.703,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0952-3278,105,2,1307,Cell Biology,48,0.844,0.925,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0952-3278,105,2,1308,Clinical Biochemistry,67,0.844,0.925,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0954-6111,253,26,2740,Pulmonary and Respiratory Medicine,79,1.287,1.25,27,Medicine,Health Sciences
2018,0955-470X,33,3,2747,Transplantation,68,1.398,1.288,27,Medicine,Health Sciences
2018,0956-053X,735,16,2311,Waste Management and Disposal,92,2.106,1.634,23,Environmental Science,Physical Sciences
2018,0956-5663,903,22,1305,Biotechnology,97,1.888,2.68,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0956-5663,903,22,1603,Electrochemistry,98,1.888,2.68,16,Chemistry,Physical Sciences
2018,0956-5663,903,22,1304,Biophysics,98,1.888,2.68,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2018,0956-5663,903,22,2204,Biomedical Engineering,97,1.888,2.68,22,Engineering,Physical Sciences
